subject	body	cluster_id
Management Changes	To: Enron Employees From: Office of the Chief Executive Date: February 21, 2002 Re: Management Changes As a company working to emerge from bankruptcy, Enron looks and feels completely different. However, one thing is the same - we continue to move and change at a fast pace. Last week, we shared with you a developing management team. This week, we want to update you on some further management changes that have taken shape. Jim Derrick, executive vice president and general counsel, will retire from Enron effective March 1, 2002. Rob Walls, currently deputy general counsel, will succeed Derrick and serve immediately as acting general counsel. We are also happy to announce that Mike McConnell, formerly CEO of Enron Global Markets, is returning to the company to help identify and develop business opportunities within our remaining non-regulated businesses. We will continue to share changes to the management team as they occur.	0
Organizational Announcement	As we continue to address a number of issues facing Enron, it is critical that the company remain focused on attracting, motivating and retaining a diverse and talented workforce. We strongly believe that our workforce is world-class -- the best in any industry, so we will continue to develop and reward this tremendous talent base. Because the lasting strength of our company is determined by the strength of our workforce, we are elevating the role employee-focused functions play within Enron. We are pleased to announce that effective immediately Human Resources, Employee Responsibility, and Executive and Corporate Compensation will report directly to the Office of the Chairman. David Oxley, Vice President, will continue to oversee Enron's Global HR function. The lead HR representatives for the individual business units will report to David in addition to their respective Office of the Chairman. Besides managing Recruiting, Staffing, Training, Compensation and the Performance Evaluation Process, David will also add Payroll and Labor Relations to his list of responsibilities. Cindy Olson, Executive Vice President, will have responsibility for Employee Relations and Corporate Responsibility, which includes Social Responsibility, Community Relations, Diversity, Employee Relations, Redeployment, Alumni Relations, Employee Events and Programs, Benefits, Wellness, and Worklife. Mary Joyce, Vice President, will continue to have responsibility for Executive and Corporate Compensation in addition to Global Employee Information Management and Reporting and Analysis. David, Cindy and Mary will each report to the Office of the Chairman. A detailed organizational chart is attached. Please join me in congratulating David, Cindy and Mary on their new responsibilities. http://home.enron.com:84/messaging/hrorgchart18.ppt	0
Increased Security at Enron Center	Late on October 25th, we received information about a nonspecific threat to the Enron Center. We communicated with law enforcement officials who found the threat unsubstantiated and without merit. Nonetheless we take all threats seriously and have increased the security presence at the Enron Center still further. Once again, if you observe suspicious behavior, please call security at 3-6200.	2
Updated Q&As for Enron Employees	Updated questions and answers for Enron employees have just been posted to http://home.enron.com/updates/qa.html We recognize that as active employees you have special concerns and questions related to Enron's bankruptcy filing. We regret that we are not able to answer all of your questions as quickly as you deserve, but we are working to provide accurate responses to your most important questions about employee benefits, expense payments and so on. We appreciate your patience as we continue to try to provide timely and reliable information to you.	1
Solicitation Calls	Trade press, recruiting firms and others recently have made numerous calls to Enron employees seeking information about the company, its employees and other matters. In some cases, these callers have used false identities, as in, "I'm from the SEC and I need you to provide me with?" If you receive a call from someone identifying themselves as part of a government organization, please refer the caller to the legal department. Please refer calls from the trade press and other media inquiries to the Public Relations group. And otherwise, please treat Enron information as confidential. Thank you.	0
Increased Security at Enron Center	Late on October 25th, we received information about a nonspecific threat to the Enron Center. We communicated with law enforcement officials who found the threat unsubstantiated and without merit. Nonetheless we take all threats seriously and have increased the security presence at the Enron Center still further. Once again, if you observe suspicious behavior, please call security at 3-6200.	2
Questionable Mail/Suspicious Packages	The potential use of biological agents such as Anthrax in a terrorist attack continues to raise concerns worldwide. Here at Enron, the mail center and Business Controls/Corporate Security have already implemented safeguards so that all mail entering the Enron buildings will be screened in accordance with procedures for identifying suspicious packages. We are also in touch with the U.S. Postal Service and the Centers for Disease Control to ensure we have the most complete and up-to-date guidance for handling any possible Anthrax exposures. However, should you receive an envelope or package that you do not feel comfortable opening, please contact Corporate Security at extension 3-6200 and we will screen it again. To provide Enron employees with a better understanding of Anthrax and the potential danger it poses, we have posted a bulletin on the Corporate Security intranet site http://home.enron.com:84/security/002_bull_001.html that includes links to the CDC and USPS resources.	1
Security Update	Enron has been increasing security at its facilities around the world. Som= e of the changes took effect immediately (e.g. additional security personne= l) and some are phasing in. While not all of the changes will be visible, = there are a few that will have an impact on everyday activities. In all th= e steps we take and recommendations we make, we will be making our faciliti= es and systems more secure and endeavoring to increase your sense of securi= ty, while doing our best to minimize disruption to our day-to-day business. Primary responsibility for Enron Corp. Security resides in our business con= trols organization. You can contact this organization through their websit= e (<http://home.enron.com/security>), by phone (713-345-2804), or by email = (CorporateSecurity@enron.com <mailto:CorporateSecurity@enron.com>). John B= rindle, Senior Director, Business Controls, leads this organization. Pleas= e feel free to provide John and his team with your comments and questions, = or to report security threats. We have two areas to update you on: changes in the access procedures for t= he Enron Center Campus in Houston and changes to our travel advisory. Access to the Enron Center Over the next few days, the following access control procedures will be ins= tituted at the Enron Center (and other facilities where practical): ?=09As employees swipe their badges at the card readers to enter the Enron = Center, a guard will match the photo on the badge to the bearer. ?=09Employees and contractors who forget their badges must present a valid = picture ID to obtain access to the Enron Center (U.S. driver's license, U.S= . or foreign passport, or some form of U.S. federal, state or local identif= ication).=20 ?=09Visitors to the Enron Center must produce a valid photo ID when signing= in at the lobby reception desk and must completely fill out the visitor ca= rd. Adult visitors without a valid photo ID (U.S. driver's license, U.S. o= r foreign passport, or some form of U.S. federal, state or local identifica= tion) will not be allowed access to the Enron Center. ?=09Visitors to Enron facilities must be escorted by an Enron employee or b= adged contractor at all times. ?=09Visitors to the Enron Center will be met in the lobby by an Enron emplo= yee or badged contractor, signed into a visitor's log at the lobby receptio= n area by the employee or badged contractor, and escorted to their appointm= ent. At the conclusion of the appointment, the visitor will be escorted to= the lobby by an employee or badged contractor, the visitor badge collected= , and the visitor signed out in the log at the plaza reception area by the = escorting employee or badged contractor. ?=09Employees are also being asked to participate in the security of their = workplace by following these guidelines; report suspicious activity to Secu= rity (phone 3-6300), do not open secured doors for individuals unknown to y= ou or hold doors open, allowing "tail gating" by others. These will be the first in a series of new security procedures to be instit= uted at Enron. We ask that all employees be patient during congested times= in the lobby. As we proceed and obtain increased guard personnel and equi= pment, we expect the inconvenience to decrease. We hope you understand the= se measures are being instituted for the security of all our employees. =09 Travel Advisory Update With the beginning of retaliatory strikes, we have two important recommenda= tions: ?=09While the retaliatory strikes are ongoing, corporate security recommend= s that travel through or to the Middle East be avoided. We continue to str= ongly recommend that all travel during this time to Afghanistan, Yemen, Pak= istan, Indonesia, Iran, Iraq, Sudan, Somalia, Tajikistan, Turkmenistan, Geo= rgia, and the Kyrgyz Republic be canceled. In addition, we recommend that = planned travel to Egypt, Israel, Gaza/West Bank, Jordan, Lebanon, Saudi Ara= bia, Syria, and Algeria be very carefully considered. ?=09For non-U.S. citizens traveling in the United States, corporate securit= y recommends that you carry documentation. There have been several recent = reports of non-U.S. citizens who reside in the United States being question= ed and asked for documentation when boarding U.S. domestic flights. As a re= sult, we suggest that all non-U.S. citizens who currently reside in the Uni= ted States - and who do not have Permanent Resident Alien status - carry th= eir passport, Form I-94 and Form I-797 at all times. We would also suggest= that Permanent Resident Aliens carry their Permanent Resident (Green) Card= as proof of their status as a precautionary measure. It appears that Immi= gration Officials may be applying a section of the Immigration and National= ity Act that requires individuals over the age of 18 to carry his/her "regi= stration" documentation with them at all times. This can include a Permanen= t Resident Card, Form I-94 card, Employment Authorization Card, Border Cros= sing Card, or a Temporary Resident Card. Immigration Officials have not his= torically been asking domestic travelers for "registration" documentation, = but in light of the heightened security measures and current atmosphere, it= would be best to be prepared with all of your documentation proving your c= urrent lawful status. We will keep you apprised of new information and developments on the Corpor= ate Security website and by e-mail, as appropriate.	1
Lunch Cardio Kick II Class Cancelled Today	Due to an instructor illness - the Tuesday, 12:20pm Cardio Kick II Class has been cancelled. We appreciate your patience and understanding. The Body Shop	1
Enron Update	This has been a tough couple of weeks. I hope that these daily communications on new developments are helping you understand what's happening with our company. Here's a rundown of events from last week: We executed a commitment letter with JPMorgan and Salomon Smith Barney that will provide us with additional secured credit lines worth $1 billion. Our Northern Natural Gas Company and Transwestern Pipeline Company will support these assets. We now have received a total of $4 billion in credit lines, which we will use to pay off short-term commercial debt and maintain liquidity. Our Board of Directors elected a new member to the Board - William Powers, Jr., the dean of The University of Texas School of Law in Austin, Texas. - The Board also established a Special Committee, to be chaired by Dean Powers, that will conduct an in-depth review of the transactions between Enron and entities connected to related parties. The committee is authorized to take any actions it deems appropriate. The Securities & Exchange Commission (SEC) opened up a formal investigation into related party transactions that have been the subject of media reports and the subject of the SEC's formal inquiry. As I've said before, we welcome this and look forward to working with the SEC to put this matter behind us. Moody's lowered our credit rating one level, from Baa1 to Baa2. Standard & Poor's (S&P) lowered our credit rating one level, from BBB+ to BBB. Fitch lowered our rating from BBB+ to BBB-. All agency ratings are investment grade. Even with what's happening with our company, we have kept running our business as usual, and here's few examples to show you that we are, indeed, doing just that: EnronOnline did 5,866 transactions with 302 counterparties on Friday. Transaction counts remain higher than average. EES signed a three-year fixed price agreement with Home Depot to supply power to 115 of its stores in California and 68 stores across Texas. EES also has exclusive rights to develop energy management proposals for all Home Depot facilities west of the Mississippi. EES also signed a three-year energy management agreement with Memorial Sloan-Kettering Cancer Center's four New York City facilities. Serious issues have been raised in the media and investment community that have put our credibility and reputation as a company in question. We're taking an introspective look at our business dealings, our core values and our organization as a whole. We're doing everything we can to deal with the issues that are affecting our company. And that's where you come in. Look around you. Look at the excellence that you and your team represents. That's the reason we hired you - you're the best. Now, more than ever, work for Enron and especially for each other. Thank you for your continuing support of our company and each other.	0
Daily Update	Today was a very difficult day for us as market uncertainty continued. Recent news reports, including The Wall Street Journal article today, have speculated about possible mergers, takeovers and equity investors as options that Enron is considering. The reason you have not seen us responding to these reports is that it is our corporate policy not to comment on market speculation. However, I will tell you that we are evaluating all options to protect the financial stability of this company. I will keep you updated on developments as they occur.	1
Holiday Party - Canceled	I know that this is a difficult time for all of us. With everything going on inside the company as well as in the world around us, we have been carefully considering whether a holiday celebration is appropriate this year. To be honest, employee feedback has been mixed. Many viewed the holiday party as a unique opportunity for us to come together as Enron employees to share the spirit of the season. Others felt a holiday party would be improper given the company's current circumstances. After weighing these points of view, we have ultimately decided to cancel the all-Enron holiday party that was scheduled for December 8. Given what has transpired over the past month, it could be considered imprudent for Enron to incur the expense of such an event. I regret that this action is necessary because I recognize that your hard work throughout the year merits a holiday celebration and so much more. We will attempt to find other, more appropriate ways to recognize your outstanding contributions as we move into the holiday season.	0
Increased Security at Enron Center	Late on October 25th, we received information about a nonspecific threat to the Enron Center. We communicated with law enforcement officials who found the threat unsubstantiated and without merit. Nonetheless we take all threats seriously and have increased the security presence at the Enron Center still further. Once again, if you observe suspicious behavior, please call security at 3-6200.	2
Dynegy v. ComEd update	Susan and I will circulate a draft response against Dynegy's position later today. ComEd plans to file a lengthy answer disputing Dynegy stating that there are no transmission problems due to the use of the firm LD resources and that FERC precedent does not support a capacity payment requirement. Enron will respond similarly and include an argument that Dynegy is actually trying to create an "icap/capacity" requirement where there is none (Dynegy's pleading states "ComEd's failure to enforce the network designation provisions of its OATT also deprives Dynegy of capacity payments to which it is entitled.) We will also include statements that the continuation of the network v. PTP transmission tariffs perpetuates these types of issues and the market/tariff design that we advocate should be approved to stop these problems.	1
DRAFT: INFORMATION, Please Read: UBSWE Migration postponed	Due to a variety of circumstances we did not migrate employees to the UBSWE environment tonight (Monday, February 4, 2002). We will communicate further details of the migration plan on Tuesday, February 5, 2002. Thank you for your cooperation in advance, please contact the Resolution Center at x 3-1411 should you have any questions. UBSW Energy Global Infrastructure	2
Notice to Employees of Bankruptcy Court Order	This is to inform you that on January 25, 2002 the Honorable Arthur Gonzalez, United States Bankruptcy Judge for the Southern District of New York, entered an order as follows: It is hereby Ordered that until further Order of this Court, Enron Corp., its affiliated debtors-in-possession in these jointly administered chapter 11 proceedings (collectively "Enron"), and Enron's employees shall preserve, and refrain from destroying or disposing of, any of Enron's records, either in electronic or paper form. Obviously, any violation of this order will carry serious consequences. We know that we can depend on you to comply with it fully. Thank you.	0
FBI Investigation	During the course of their investigation, Special Agents from the Federal Bureau of Investigation will be taking documents they believe may be important for their investigation from employees' offices. The FBI has agreed to return copies of such documents. In addition, should you have an immediate need for a document requested by the FBI, please make a copy of the specific document and give the original to the FBI. Thank you for your cooperation.	0
NOTICE TO: All Current Enron Employees who Participate in the Enron Corp. Savings Plan	TO: All Current Enron Employees who Participate in the Enron Corp. Savings Plan Due to an Enron programming error in the transmission of data to the Enron Corp. Savings Plan administrator, a number of currently active employees were erroneously coded with a status of terminated on the Savings Plan system. As a result, you may have received a notice from Hewitt Associates, the Savings Plan administrator, indicating that you were a terminated employee and providing you with options for your Savings Plan account. This notice was sent in error, and should be disregarded. This situation was identified and corrected. We regret any confusion or inconvenience this may have caused. If you would like to verify that your Savings Plan employment status has been corrected, you may log in to the Savings Plan website through the Enron intranet (benefits.enron.com) or the internet (resources.hewitt.com/enron) and view your status in the "Personal Data" option off the main log-in screen. If you have further questions, please contact a representative at the Benefits Service Center at 800-332-7979, option 3.	1
MWD has refused to take delivery of January contracts	Metropolitan Water District indicated to Holden this morning that they were unwilling to take delivery of January contracts due to the fact that the market price is below the contract price. I show they are obligated to receive 50 MW LLH Mead 230 @ $24, and 50 MW LLH Mead 230 @ $22.5. The manager there is John Lambec 213.217.7387 Can you advise us how to proceed, does this create a default situation?	0
Phone Coverage	Due to staffing levels it has been decided to scale back administrative phone coverage hours for the next two weeks. Effective immediately through December 31, 2001, phones will be covered from 8:00 AM to 5:00 PM. Thank you for your patience and understanding.	1
Equip Missing! LINKSYS EZXS88W ETHERFAST 10/100 8 PORT WORKGROUP SWITCH	All, We had a piece computer equipment that has gone missing. The device is a network hub that looks like the attached picture. It was hooked up to 3 computers over in the area of HR last night about 4:00 pm and was noticed to be missing about 6:00 am this morning. If anybody know where it may have gone please let HR or myself know as soon as possible.	1
Addt'l Enron Q&A Info	You have many questions about how the bankruptcy will affect you. The HR team is endeavoring to answer these questions. Due to simple logistics, answering each question individually is very difficult. We are working to solve this issue by compiling answers to the important questions concerning employee benefits, expense payments and so on. Answers to the most frequently-asked-questions will be posted on the corporate website at www.enron.com. Click on Information for Enron Alumni Affected by Chapter 11 Filing </corp/alumni/> . These Q&A Facts are regularly updated when accurate and factual information is received. In addition, we will have updates on 1-800-97-ENRON. (Option 9) If you have questions that have not been answered, please submit them to the following email address: questions@enron.com A team of people will be answering these questions and posting answers as soon as possible. An updated FAQ's was posted yesterday on www.home.enron.com Attached below in a word document are the new FAQ's. Please continue to view the corporate website for updates and new information. Thank you for your patience.	1
Updated Q&As for Enron Employees	Updated questions and answers for Enron employees have just been posted to http://home.enron.com/updates/qa.html We recognize that as active employees you have special concerns and questions related to Enron's bankruptcy filing. We regret that we are not able to answer all of your questions as quickly as you deserve, but we are working to provide accurate responses to your most important questions about employee benefits, expense payments and so on. We appreciate your patience as we continue to try to provide timely and reliable information to you.	1
Parking - ACTION REQUIRED	For the past several weeks, we have been working diligently to receive the parking subsidy from Houston. However, due to the bankruptcy filing Enron has not been able to process checks. For the month of December, you will be personally responsible for your parking. This includes all parking lots (Lot 108, Lot 303, the WTC parking garage) and any parking validations. If you have been parking in Lot 108, Lot 303 or Lot 2WTC, your responsibility begins 12/1/01. For those parking in other lots, we will be unable to reimburse employees for the month of December. For those who have a payroll parking deduction, we will stop the deduction on the 12/31/01 pay period. Grace and I are working on a resolution plan for the monies that were deducted incorrectly, so please be patient as we work through the various issues. It has not been determined whether Enron will continue to subsidize parking but you will be notified as soon as we receive information from Corporate. We sincerely apologize for the insufficient notice and the inconvenience that this may have caused. Again, thank you for the patience. We are all trying to do our best in a difficult situation!	0
Voicemail having problems	We are experiencing problems with the voicemail system. PGE has Qwest working on it now. I will follow up with status when it is repaired.	0
Update on Credit Card Use and Company Expenses	Our Director of Corporate Travel has informed us that American Express will not be able to establish a new Corporate account for us at this time. Until we are able to obtain company-sponsored credit cards, when incurring company expenses it will be necessary to use personal credit cards or cash, which can then be submitted for reimbursement through the expense report system. You may want to refrain from incurring any reimbursable expenses until we receive further assurances from the company that they have the processes in place to pay them. As information becomes available about administrative operations, I will relay it to you. Please contact me if you have any questions.	1
Foreign Insolvency Procedures	IF YOU ARE A DIRECTOR OR OFFICER OF A NON-US CORPORATION WITHIN THE ENRON GROUP, PLEASE NOTE THE FOLLOWING: As you are aware, Enron Corp. and some of Enron's subsidiaries have voluntarily filed for Chapter 11 earlier this week. We are in the process of evaluating the effect of the filing on the company in which you serve as a director or officer. It is possible that the filing may trigger default or cross default provisions under contracts and other instruments to which your company is a party or otherwise subordinated. With that respect, we request that you DO NOT TAKE ANY STEPS TO FILE FOR ANY LOCAL INSOLVENCY PROCEDURE UNTIL YOU HAVE NOTIFIED THE ENRON IN-HOUSE ATTORNEY WITH WHOM YOU NORMALLY WORK AND ALSO HAVE SPOKEN TO CHRIS MALLON (christopher.mallon@weil.com) OR MARGARITA COALE (margarita.coale@weil.com)OR RAM BURSHTINE (ram.burshtine@weil.com) AT WEIL, GOTSHAL & MANGES LLP,PHONE NUMBER: +713 546 5000).	0
Q&A Process	You have many questions about how the bankruptcy will affect you personally. The HR team is endeavoring to answer these questions. Due to simple logistics, answering each question individually is very difficult. We are working to solve this issue by compiling answers to the important questions concerning employee benefits, expense payments and so on. Answers to the most frequently-asked questions will be posted on the corporate website at www.enron.com. Click on Information for Enron Alumni Affected by Chapter 11 Filing </corp/alumni/> . These Q&A Facts are regularly updated as soon as accurate and factual information is received. In addition, we will have updates on 1-800-97-ENRON. (Option 9) If you have questions that have not been answered, please submit them to the following email address: questions@enron.com A team of people will be answering these questions and posting answers on the above sites as soon as possible. The HR team will also be posting initial Q&A's within the next few days on www.home.enron.com for our current, retained employees. Thank you for your patience as we work through the complexities of the situation.	1
Q&A's	Attached are the Q&A's published by corporate. These Q&A's are targeted primarily to terminated employees. More Q&A's concerning our current employees are in process and will be distributed as soon as possible. We will try to address your questions at the floor meeting scheduled for 1:00 PM. The call-in number for the meeting is 1-800-820-4690, code: 7012645#	1
FW: !!!!!!!!!!!GONE.SCR VIRUS Warning!!!!!!!!!!!11	This virus is now being sent to you by many different people, Please do not open email mail with a SUBJECT of : HI Please be very careful and notify one of the IT Team if you have any question.	1
UPDATE - Reporting to Work Next Week	Many of you have asked whether you should come into the office next week, especially if there is no guarantee of being paid for time worked after today. We want to encourage you to come to work. We continue to consider every option available to us as a company; and unfortunately, restructuring through bankruptcy is one of those options. Your continued efforts during these trying times are critical to the company as we go through this decision making process. I still cannot say with certainty if or when we will file for bankruptcy. But you should be aware that, in general, the bankruptcy code provides protection for employee salaries and wages earned within 90 days of a petition filing to the extent of $4,650 per employee. I want you to know that if we file a bankruptcy petition, we intend to seek approval by the bankruptcy court to exercise that protection immediately and pay you for your time worked prior to any petition filing according to our regular payroll practices. Additionally, Enron would be obligated and will pay salaries and wages earned after a bankruptcy filing. For Enron, where our value is directly tied to our employees, making sure that we meet these obligations will be a high priority. We are continuing to evaluate the ongoing resource needs of the company for each potential option we might pursue. Of course, until we finalize those business decisions, we cannot make that determination. I know that this prolonged process is agonizing for you. I can only continue to assure you that we will notify you of your employment status as soon as we are able to do so. While terminated employees will tap into their own network of contacts as they look for new employment, we hope to do what we can to assist them. We will tap into the contacts we have as a company to aid terminated employees in their job search. We have already been in touch with several employers and many are interested in Enron alumni. We will share more information on these efforts soon. I appreciate your continued patience and cooperation.	0
Drive Mappings In Terminal Server	All, The problem mapping to the P: and other drives in your Terminal Server Sessions has been resolved. To attach to this drive, please log out and back onto Terminal Server.	0
?ANSI_X3.4-1968?Q?Use_of_Corporate_American_Expre?= =?ANSI_X3.4-1968?Q?ss_Cards_=3F_IMPORTANT_Information?=	In light of recent events, effective IMMEDIATELY, all usage of the Corporate American Express card is restricted to transactions (approved by your management) for business travel at airline, hotel, car rental and restaurant establishments. Transactions attempted at other establishments will be denied at the point of sale. Effective Friday, December 7th, ALL charge privileges on ALL Corporate American Express Corporate Cards will be suspended indefinitely. There will be NO charge activity allowed on any Card after close of business on Friday, December 7, 2001. Enron and each cardholder maintain joint liability on all authorized business related charges on the Corporate American Express card. Each individual cardholder maintains sole liability for non-business related charges. It is highly recommended that all outstanding and approved business expenses incurred on the American Express Corporate Card be submitted through XMS for reimbursement as soon as incurred. We are continuously working on solutions to facilitate business travel processes. If you have an immediate need or solution, please let us know. For assistance, please contact: Tracy Ramsey, Director Global Travel Services (713) 646-8311, tracy.ramsey@enron.com <mailto:tracy.ramsey@enron.com>	1
Important Announcement Regarding Document Preservation.	On Wednesday, October 31, I sent an email to all Enron employees worldwide in order to ensure that Enron employees retained documents that might be relevant to ongoing litigation. New lawsuits have been filed that enlarge the scope of the information that Enron will need to retain. The following list includes both the topics in the earlier email and the topics related to the new lawsuits. Effective immediately, please do the following: 1. If you have any voice mails that relate in any way to the LJM Deal or Chewco Investments L.P. including any accounting issues related to these transactions, please forward the voice mails to x3-6800. 2. If you have any voice mails that relate in any way to the proposed Dynegy merger or the Enron Corp. Savings Plan, including any accounting issues related to these transactions, please forward the voice mails to x3-6802. 3. If you have any voice mails that relate in any way to Enron's public statements regarding EBS, Azurix, New Power Co., or any voice mail regarding financial transactions involving these matters, including accounting issues related to these matters, please forward the voice mails to x3-6801. 4. If you have any voice mails that relate in any way to Enron's public statements regarding the proposed merger with Dynegy or the Enron Corp. Savings Plan or any voice mail regarding financial transactions involving these matters, including accounting issues related to these matters, please forward the voice mails to x3-6802. 5. If you have any e-mails that relate in any way to the LJM Deal, Chewco Investments L.P., including any accounting issues related to these transactions, please forward the e-mails to LJM.litigation@enron.com. 6. If you have any e-mails that relate in any way to the proposed Dynegy merger, including any accounting issues related to these transactions, please forward the e-mails to dynegy.merger@enron.com. 7. If you have any e-mails that relate in any way to the Enron Corp. Savings Plan, including any accounting issues related to these transactions, please forward the e-mails to enron.savingsplan@enron.com. 8. If you have any e-mails that relate in any way to Enron's public statements regarding EBS, Azurix, New Power Co. or any e-mail regarding financial transactions involving these matters, including accounting issues related to these matters, please forward the e-mails to classaction.litigation@enron.com. 9. If you have any e-mails that relate in any way to Enron's public statements regarding the proposed Dynegy merger or any e-mail regarding financial transactions involving these matters, including accounting issues related to these matters, please forward the e-mails to dynegy.merger@enron.com. 10. If you have any e-mails that relate in any way to Enron's public statements regarding the Enron Corp. Savings Plan or any e-mail regarding financial transactions involving these matters, including accounting issues related to these matters, please forward the e-mails to enron.savingsplan@enron.com. "LJM Deal" includes LJM Cayman L.P., LJM Co-Investment L.P., TNPC1, Margaux1, Cortez (TNPC), Osprey1, Avici, Catalytica, Fishtail (Pulp & Paper), Backbone, ENA CLO (Merlin), Nowa Sarzyna (Poland), Bob West, MEGS, Yosemite, EECC Turbines (Blue Dog), Raptor 1, Raptor 1a, Raptor 2, Raptor 2a, Raptor 3, Raptor 4, Rawhide, LJM2/WW Loan Agrmt, Osprey 2 LLC1, Rythms, Osprey, Cuiaba, and LJM Cayco Investments. Also, please forward all future e-mails and voice mails that relate to the above-referenced subjects to the appropriate e-mail address or voice mail box. These procedures will ensure that our electronic documents and voice mails are properly preserved. Shortly, our lawyers will be collecting our traditional files, i.e., written documents, for possible production in litigation. Until further notice, please retain all of your hard-copy files now in your possession or that come into your possession that in any way relate to: 1. The LJM Deal 2. Azurix 3. New Power Co. 4. EBS 5. Chewco Investments L.P. 6. Accounting for any Enron investments 7. Any Enron public statement made to the investment public 8. Any Enron public filing with the SEC or other regulatory bodies 9. The proposed merger with Dynegy 10. The Enron Corp. Savings Plan. It is not necessary to send documents related to your personal participation in the Plan such as Plan communications to you regarding the status of your account. Please err on the side of retention of documents. If you have any questions, please call Andrew Edison at x5-7105.	0
Enron Updates	Here is an update of some recent Enron developments. Enron Europe Closes Certain Operations Following Enron's credit rating downgrade yesterday and the impact that had on Enron Europe's ability to trade, Enron Europe has asked a court to appoint an Administrator. What this means is that PricewaterhouseCoopers has been appointed the Administrator to handle the liquidation of the company's major physical assets and trading positions. This action does not include Enron Credit, Enron Direct, Enron Metals, Teesside Power Station or the utilities and service businesses at the Wilton chemical complex. It also does not include Wessex Water or power plants in Turkey, Italy and Poland. Efforts are being made to preserve as much of the business as possible. There is already interest by outside parties to buy Enron Europe's metals business, and negotiations are expected to lead to a successful deal in the near term. This action will impact a significant number of Enron Europe's employees. Every effort is being made to retain as many employees as possible who are part of businesses that may be preserved. Enron Appoints New Board Member Yesterday, Enron announced the election of Raymond S. Troubh to the Board of Directors. Mr. Troubh will chair a newly-formed Special Litigation Committee of the Board to evaluate claims in shareholder and other derivative lawsuits. He will also serve on the Special Committee set up to investigate all of the SEC-related matters. Mr. Troubh is a financial consultant in New York City and has been a non-executive director of more than 25 public companies. Board member William C. Powers, Jr. will also serve on the Special Litigation Committee. Enron Evaluates Dividends Today Enron announced that it is evaluating whether previously declared dividends will be paid on Enron common stock and other Enron equities. New Enron Employee Q&A A new Q&A has been posted to <http://home.enron.com/updates/> based on recent developments and employee concerns.	0
Edgefield Function	Due to the unfortunate status of the Company at this time, the Edgefield function that was to take place this Friday has been cancelled.	0
Questionable Mail/Suspicious Packages	The potential use of biological agents such as Anthrax in a terrorist attack continues to raise concerns worldwide. Here at Enron, the mail center and Business Controls/Corporate Security have already implemented safeguards so that all mail entering the Enron buildings will be screened in accordance with procedures for identifying suspicious packages. We are also in touch with the U.S. Postal Service and the Centers for Disease Control to ensure we have the most complete and up-to-date guidance for handling any possible Anthrax exposures. However, should you receive an envelope or package that you do not feel comfortable opening, please contact Corporate Security at extension 3-6200 and we will screen it again. To provide Enron employees with a better understanding of Anthrax and the potential danger it poses, we have posted a bulletin on the Corporate Security intranet site http://home.enron.com:84/security/002_bull_001.html that includes links to the CDC and USPS resources.	1
Organizational Announcement	As we continue to address a number of issues facing Enron, it is critical that the company remain focused on attracting, motivating and retaining a diverse and talented workforce. We strongly believe that our workforce is world-class -- the best in any industry, so we will continue to develop and reward this tremendous talent base. Because the lasting strength of our company is determined by the strength of our workforce, we are elevating the role employee-focused functions play within Enron. We are pleased to announce that effective immediately Human Resources, Employee Responsibility, and Executive and Corporate Compensation will report directly to the Office of the Chairman. David Oxley, Vice President, will continue to oversee Enron's Global HR function. The lead HR representatives for the individual business units will report to David in addition to their respective Office of the Chairman. Besides managing Recruiting, Staffing, Training, Compensation and the Performance Evaluation Process, David will also add Payroll and Labor Relations to his list of responsibilities. Cindy Olson, Executive Vice President, will have responsibility for Employee Relations and Corporate Responsibility, which includes Social Responsibility, Community Relations, Diversity, Employee Relations, Redeployment, Alumni Relations, Employee Events and Programs, Benefits, Wellness, and Worklife. Mary Joyce, Vice President, will continue to have responsibility for Executive and Corporate Compensation in addition to Global Employee Information Management and Reporting and Analysis. David, Cindy and Mary will each report to the Office of the Chairman. A detailed organizational chart is attached. Please join me in congratulating David, Cindy and Mary on their new responsibilities. http://home.enron.com:84/messaging/hrorgchart18.ppt	0
