subject	body	cluster_id
Paul Kane Resigns	I regret to announce that Paul Kane tendered his resignation from Enron this afternoon effective close of business tomorrow, Friday November 30th. We are sorry to see him go. Please join me in wishing him well in his future endeavors.	1
Enron/Dynegy Merger; Antitrust Issues	As you know, Enron has signed a merger agreement by which Dynegy will acquire Enron. We expect the transaction to close following shareholder and regulatory approvals and various conditions to closing. Even though Enron has entered into this agreement, U.S. and foreign antitrust laws require that Enron and Dynegy continue to operate independently of each other. In particular, to the extent that Enron and Dynegy are competitors in various businesses or markets, their respective activities must be undertaken at arm's length until the transaction has closed. Therefore, for antitrust purposes you should treat Dynegy as you would any other unaffiliated company notwithstanding the merger agreement. In addition, all information, documents and communications related to the merger between Enron and Dynegy should be coordinated through and approved by Mark Muller, Lance Schuler, Robert Eickenroht, Mark Haedicke, Rob Walls or Greg Whalley of Enron. It is absolutely critical that this procedure be maintained. To the extent that information is required to be disclosed to Dynegy under the merger agreement, then such disclosure should be approved by one of the foregoing individuals. If you have any questions concerning this notice, please contact Lance Schuler (713/853-5419), Robert Eickenroht (713/853-3155), Mark Haedicke (713/853-6544) or Rob Walls (713/646-6017). Thank you for your help in this matter.	1
Jeff McMahon Named CFO	Today we announced the appointment of Jeff McMahon as Enron's chief financial officer. In my continued discussions with the financial community yesterday and today, it became clear that this move was required to restore investor confidence. Jeff has unparalleled qualifications and a deep and thorough understanding of Enron. He is already on the job and hard at work on the issues before us. Andy Fastow will be on a leave of absence from the company. Jeff had been serving as chairman and CEO of Enron Industrial Markets. He joined Enron in 1994 and spent three years in the London office as chief financial officer for Enron's European operations. Upon returning to the U.S., Jeff was executive vice president of finance and treasurer for Enron Corp. In 2000, he was named president and chief operating officer of Enron Net Works. I know all of you are concerned about the continuing decline in our share price. I am too, and we are working very hard to turn it around. Appointing Jeff as CFO is one important step in that process. But most of the solution involves just continuing to do our jobs with excellence. The fundamentals of our business are strong, and I think the market will begin to see that as we continue to perform. Please join me in giving Jeff your full support, and thank you for all of your continued hard work.	1
UPDATE - Supported Internet Email Addresses	Earlier this week, Enron Global Technology announced the plan to decommission the use of all non-standard Internet Email address formats. As mentioned in the previous communication, this was the first of several communications to be sent by the Enron Global Technology group and we will continue to provide more details in the coming weeks regarding this significant but necessary change to our Email environment. We are working toward a cut-off date of January 14, 2002, at which time we will no longer support Email addresses that do not follow the standard format of firstname.lastname@enron.com (or firstname.middleinitial.lastname@enron.com if your name in Lotus Notes or Outlook has a middle initial in it). We understand that it will take time to make the necessary arrangements to begin using the standard Email address format, but it is important to begin making the change now. If you have questions, please send an Email to Enron.Messaging.Administration@enron.com. Thank you for your support. Enron Global Technology	2
hello	All, As many of you already know, I decided to take a position at EES, so this week suppose to be my last week in the Gas Fundamentals Group. It is a pretty satisfactory feeling to the reporting team and myself that we are able to contribute to the success of gas trading by providing over 100 reports every day. I certainly appreciated all your help, cooperation and friendship. Needless to say it was a great experience to work with you all. At Dave Dronet's request I'll stay one more week to transit my responsibilities to Kim Alexsander next week. Kim will lead the reporting team and continue provide the excellent support to you all. The reporting team is in good hands. Even after I move to another group, I am just a phone call away, I'll let you know my new phone # and continue to help you wherever I can. Thanks.... Yan Wang x33228	1
RE: Park City Bound	Congratulations, I hate to hear that you are leaving us. I will be praying for you, that is a drastic change for your life. I will miss seeing your smiling face. If ever, I am vacationing in Deer Park, I will stop in. Thank you, Irena	2
RE: Park City Bound	Good luck - glad to know someone who has got the guts to make a radical career change!! We have skiied Deer Valley the past few years - don't know if we are going there this year or not with the Olympics; will call you if we do. Brent	1
Enron/Dynegy Merger; Antitrust Issues	As you know, Enron has signed a merger agreement by which Dynegy will acquire Enron. We expect the transaction to close following shareholder and regulatory approvals and various conditions to closing. Even though Enron has entered into this agreement, U.S. and foreign antitrust laws require that Enron and Dynegy continue to operate independently of each other. In particular, to the extent that Enron and Dynegy are competitors in various businesses or markets, their respective activities must be undertaken at arm's length until the transaction has closed. Therefore, for antitrust purposes you should treat Dynegy as you would any other unaffiliated company notwithstanding the merger agreement. In addition, all information, documents and communications related to the merger between Enron and Dynegy should be coordinated through and approved by Mark Muller, Lance Schuler, Robert Eickenroht, Mark Haedicke, Rob Walls or Greg Whalley of Enron. It is absolutely critical that this procedure be maintained. To the extent that information is required to be disclosed to Dynegy under the merger agreement, then such disclosure should be approved by one of the foregoing individuals. If you have any questions concerning this notice, please contact Lance Schuler (713/853-5419), Robert Eickenroht (713/853-3155), Mark Haedicke (713/853-6544) or Rob Walls (713/646-6017). Thank you for your help in this matter.	1
new email address!	Hi Guys! I just wanted to let you know that I have a new email address. I quit Aerotek (finally!!) and start a new position on June 11. I am going to be working at Smith and Associates doing corporate recruiting. I am very excited! I think things will be much better for me. Anyways- this will be my temporary email, and when I get set up at my new position I will send out my new email. But for now-I can be reached on my hotmail account. I hope you are all doing well and talk to you soon! Laura Get your FREE download of MSN Explorer at http://explorer.msn.com	2
contact info	This Friday is my last day at Enron. I don't have my new address in Boston, but my email address is bthoskins@hotmail.com. You can also reach me at this address for most of the summer: 5200 Boulder Ct. Louisville, KY 40207 502-895-0980 Keep in touch! Brian	2
Lay It On the Line	At the all-employee meeting two weeks ago, I talked about the major challenges that I believe Enron is currently facing and what we are doing to address these issues. I also reviewed with you our vision for Enron to become "The World's Leading Company," and what that means to me. Your management team and I remain committed to this goal and are confident that by working together, we can achieve this vision. After the all-employee meeting, a number of you came forward to voice your concerns about what you saw as additional challenges for Enron, and for that, I thank you. We have already begun working on many of the concerns you expressed. Now, I would like to hear from more of you about what you see as the most critical issues facing Enron in the next twelve months. In other words, "Lay It on the Line" for me by completing the attached survey. I assure you that your individual answers to this survey will remain confidential. The new Management Committee will use this information to help us identify immediate action steps to address your key concerns. We will communicate the results to you, both positive and negative, and what we plan to do about them, as soon as we can. Thank you in advance for taking the time to help us move Enron toward its new vision of becoming "The World's Leading Company." We need your answers no later than Tuesday, September 4, 2001. To access the survey, click on or copy the following URL onto the Enron intranet site: <http://etcsurvey.corp.enron.com/wi/p0731404/i.asp>. If this link does not work, go to home.enron.com under "New & Notable" and click on "Lay It On the Line." If you have problems with the survey, contact the HRGIM Help Desk at 713-853-5666.	0
Media Reports	As you know, the U.S. government is investigating hundreds, if not thousands, of relatives, acquaintances and associates of the individuals who may have been involved in the terrorist attacks on Sept. 11. We believe that the media will soon be reporting that one of the many individuals being questioned is an Enron employee in Houston. It is appropriate for us to withhold judgment and to continue to cooperate fully with federal authorities. Because this is a matter in the hands of the federal authorities, we cannot provide additional information at this time. However, we will keep you informed, to the greatest extent possible. Please keep in mind that thousands of people who may or may not have any information about the terrorist attacks are being questioned as part of this investigation. We continue to have every reason to believe that our employees and facilities are safe. If you have concerns, please call Corporate Security at (713) 345-2804. If you receive any media or external inquiries about this matter, please call Public Relations at (713) 853-5670. At Enron, diversity is one of our strengths, and we respect and embrace all people of all faiths and beliefs. Please continue to keep our employees who have been impacted by this tragedy in your thoughts and prayers.	0
Enron Principal Investments - Organizational Memo	Enron Principal Investments (EPI), which was formed in the 2nd quarter, has completed its integration and the development of its new strategy. This group will be responsible for identifying, closing, managing and exiting all non-E&P equity investments for Enron worldwide. Kevin Garland will lead EPI, which includes Barbara Paige, Andrew Marsden, Kevin Kuykendall, Steven Sheldon, Michele Nezi Marvin and Mark Gandy. Additionally, Dick Lydecker and the Special Asset Group will continue to report to Kevin. EPI will pursue investments related to Enron's core businesses, where Enron has a unique insight into the market, company or technology. Initially, this will be geographically focused in North America and Europe. This group will rely heavily on the support and cooperation of the core business units to provide information and market insight. EPI may make investments in the form of venture capital, leverage buyouts, growth equity, or private equity in public companies. The group will not make investments in seed stage companies, other funds, subsidiaries of larger corporations, or project equity. Please join me in supporting the efforts of Enron Principal Investments.	1
Organization Changes	Today, we are forming Enron Global Services (EGS) in order to more closely align our asset-based businesses. This reorganization will allow EGS to focus our resources on opportunities that present the highest value to Enron. It will also accomplish the following: 1) enhanced synergies among our assets and personnel, 2) more effective prioritization of business opportunities, and 3) better management of Enron's asset-based businesses throughout the world. Enron Global Services' energy asset portfolio includes the North American pipeline businesses of Enron Transportation Services (ETS), including Northern Border; the international pipeline, power and distribution operations of Enron Global Assets & Services (EGAS); Portland General Electric; EOTT Energy Corp; Enron Wind; Azurix and Wessex Water. Reporting to me as the heads of their respective business units are: ? Jim Hughes, President & COO - EGS/International ? Danny McCarty, Managing Director & CCO - ETS ? Bill Cordes, President - Northern Border Partners ? Peggy Fowler, President & CEO - Portland General Electric ? John Garrison, President & CEO - Azurix ? Dana Gibbs, President & COO - EOTT Energy Corp ? Colin Skellett, CEO - Wessex Water ? Adam Umanoff, President & CEO - Enron Wind With the creation of EGS, we hope to enhance the efficient utilization of our commercial support services. To accomplish this, EGS' staff and operational functions will be headed by: ? Rod Hayslett, Managing Director & CFO ? Rob Walls, Managing Director & General Counsel ? Phil Lowry, Managing Director, Pipeline Operations and Engineering & Construction ? Brian Stanley, President & CEO - EEOS ? Steve Hotte, Vice President & CIO ? John Ambler, Vice President, Communications & PR ? Gary Smith, Vice President, Human Resources In addition, Rob Walls will continue to perform his role as Deputy General Counsel for Enron reporting to Jim Derrick. Phil Lowry will be responsible for domestic pipeline operations, technical services and engineering & construction, as well as, international pipeline technical services and engineering & construction. Brian Stanley will be responsible for technical services and engineering & construction for international power and distribution facilities. Below is an organization chart for Enron Global Services, which displays the changes described here. We are confident this new organization will focus our talent and capital appropriately. Please join me in supporting this management team as it strives to maximize Enron's return on its assets.	0
Organizational Announcement	As we continue to address a number of issues facing Enron, it is critical that the company remain focused on attracting, motivating and retaining a diverse and talented workforce. We strongly believe that our workforce is world-class -- the best in any industry, so we will continue to develop and reward this tremendous talent base. Because the lasting strength of our company is determined by the strength of our workforce, we are elevating the role employee-focused functions play within Enron. We are pleased to announce that effective immediately Human Resources, Employee Responsibility, and Executive and Corporate Compensation will report directly to the Office of the Chairman. David Oxley, Vice President, will continue to oversee Enron's Global HR function. The lead HR representatives for the individual business units will report to David in addition to their respective Office of the Chairman. Besides managing Recruiting, Staffing, Training, Compensation and the Performance Evaluation Process, David will also add Payroll and Labor Relations to his list of responsibilities. Cindy Olson, Executive Vice President, will have responsibility for Employee Relations and Corporate Responsibility, which includes Social Responsibility, Community Relations, Diversity, Employee Relations, Redeployment, Alumni Relations, Employee Events and Programs, Benefits, Wellness, and Worklife. Mary Joyce, Vice President, will continue to have responsibility for Executive and Corporate Compensation in addition to Global Employee Information Management and Reporting and Analysis. David, Cindy and Mary will each report to the Office of the Chairman. A detailed organizational chart is attached. Please join me in congratulating David, Cindy and Mary on their new responsibilities. http://home.enron.com:84/messaging/hrorgchart18.ppt	0
Jeff McMahon Named CFO	Today we announced the appointment of Jeff McMahon as Enron's chief financial officer. In my continued discussions with the financial community yesterday and today, it became clear that this move was required to restore investor confidence. Jeff has unparalleled qualifications and a deep and thorough understanding of Enron. He is already on the job and hard at work on the issues before us. Andy Fastow will be on a leave of absence from the company. Jeff had been serving as chairman and CEO of Enron Industrial Markets. He joined Enron in 1994 and spent three years in the London office as chief financial officer for Enron's European operations. Upon returning to the U.S., Jeff was executive vice president of finance and treasurer for Enron Corp. In 2000, he was named president and chief operating officer of Enron Net Works. I know all of you are concerned about the continuing decline in our share price. I am too, and we are working very hard to turn it around. Appointing Jeff as CFO is one important step in that process. But most of the solution involves just continuing to do our jobs with excellence. The fundamentals of our business are strong, and I think the market will begin to see that as we continue to perform. Please join me in giving Jeff your full support, and thank you for all of your continued hard work.	1
Natural Gas Origination	Our natural gas business continues to benefit from effective account management and resource allocation focused on identifying and responding to the needs of our varied customers. In order to keep our organization optimally structured and to facilitate additional growth, we are making the following changes: Producer/Wellhead Group The current mid-market, origination and wellhead pricing activity currently within the Central and Eastern Gas Regions will be consolidated with the Derivatives group under Fred Lagrasta. This will create a single business unit focused upon the needs of the producing industry within the Eastern U.S. The producer focus in the Western U.S. and Texas will remain unchanged reporting to Mark Whitt and Brian Redmond respectively. Strategic Asset Development Laura Luce will move from her role in the Central Region to lead an effort focused strictly on identifying and entering into long-term strategic arrangements within the Central and Eastern Regions. This initiative will focus on a limited number of selected markets that provide strategic opportunities for partnering in asset development, asset management and optimization. This effort will continue to work very closely with the regional leads. Central Origination and Mid-Market Frank Vickers will continue his current role in the Eastern Region and will assume the leadership role for Mid-Market and Origination activity in the Central Region. There will be no changes to the West and Texas Origination groups headed respectively by Barry Tycholiz and Brian Redmond. Please join us in congratulating Fred, Laura and Frank in their new roles. Louise & John	0
NETCO Employees at Enron	As you are all aware, Enron and UBS have entered into an agreement for the sale of certain assets of the wholesale gas and power trading organization. As part of that agreement, the management of UBS may speak to you over the next several days about an opportunity in that new organization. If so, we encourage you to consider such an offer. However, if you are not employed by UBS, you remain an Enron employee. If you have specific questions regarding your employment arrangements and job responsibilities please contact Anne Labbe in Human Resources at 5-7809, or feel free to contact either Jim Fallon or Dave Delainey directly.	0
Message from Ken Lay	Earlier today, I stepped down as Enron's Chairman of the Board and Chief Executive Officer. This decision was reached in cooperation with Enron's Board and the Creditor Committee and is effective immediately. To emerge from bankruptcy, Enron needs a CEO who can focus 100 percent of his or her efforts on rebuilding the company. Unfortunately, with multiple inquiries and investigations that require my immediate attention, at this time I am unable to fully concentrate on what is most important to Enron's stakeholders - preserving value for our creditors and our dedicated employees. The Creditor Committee has begun a search for a restructuring specialist to serve as interim CEO to help the company emerge from bankruptcy. This individual will join Enron's remaining management team to direct the company's ongoing operations. I truly believe Enron can and will survive. I will remain a Director of the Board to help see that it does. During my time at Enron, I have witnessed tremendous change and opportunity. I have seen people rigorously grow and maintain one of the world's most efficient and safest gas pipeline networks; I have seen people dedicate themselves to a cause that became a passion - the opening of energy markets; I have observed smart people come together as a team to build creative solutions like EnronOnline; and I have watched people tirelessly give of themselves to help their fellow employees and those in the community. Regardless of what has happened, I am proud of so much of what we were able to accomplish here. Thank you for your contributions to the company and for the inspiration you have been to me over the years.	1
Update on Retention & Severance Plan	We know how interested all of you are in the Retention & Severance Plan, so we want to update you on its status. As many of you know, we have been working with members of the Creditors' Committee and their consultants since December to formulate a Retention & Severance Plan, and we formally presented the plan to the committee on Friday, February 22. We had hoped the committee would approve the plan quickly so that we could file it with the bankruptcy court and share the details of the plan with you before the end of the month. We know that many of you have career options outside of Enron and that the Retention & Severance Plan may impact your decision to stay or to leave. We sincerely regret to inform you that approval of the plan for debtor companies is delayed. We're learning that, in bankruptcy, most things don't move as quickly as we are accustomed. The committee outlined some concerns related to our proposed plan, but we are confident we will be able to reach agreement with the creditors on those concerns. The Creditors' Committee fully supports the implementation of a Retention & Severance Plan. Such plans align the company's objectives with the goals of the creditors and are fairly standard in bankruptcy. These plans are designed as a way to preserve and maximize value for the estate. The Creditors' Committee also understands that time is of the essence for getting a plan in place and has established a subcommittee to expedite their review and approval process. To that end, we are meeting regularly with the subcommittee. We intend to work hand-in-hand with them to reach agreement on an acceptable plan as quickly as possible. This is currently our top priority, bar none! When we filed for bankruptcy, we did not fully grasp how tedious the process of developing an acceptable plan would be. Unfortunately, that lack of understanding led management to set unrealistic expectations about how quickly a plan might be in place. We now know that it takes significant time, resources and effort to understand, identify and gather the massive volume of required details, to formulate that information into a reasonable program, and to prepare a rationale and compelling presentation. The process mirrors the most time-intensive business presentation or deal negotiation with which Enron has been involved. That serves only as an explanation - it is not intended as an excuse. We remain committed to working with the Creditors' Committee until we can reach agreement on a plan. We anticipate that negotiation process will take another week or so, and have targeted the week of March 11 to file a motion to adopt a plan with the bankruptcy court. We will continue to hold retention and severance as our number one priority until a plan is approved by the bankruptcy court. With respect to non-debtor companies, or those companies not in bankruptcy, new severance plans are being approved and will be rolled out to employees in those companies in the very near future. In the meantime, we have been working to finalize merit increases and promotions across the entire organization and plan to communicate those to employees next week. And of course, we will update you on retention and severance as soon as possible.	2
Accounting Controls & Procedures Group	One of Accounting and Controls primary objective is ensuring that internal accounting controls are properly designed, implemented and enforced throughout the company. Enron's Executive Management and Board of Directors are committed to this objective. A new group, Accounting Controls and Procedures, has been established to provide centralized management in meeting this responsibility. Accounting Controls and Procedures will report directly to Dick Lydecker, Enron's Chief Accounting Officer, and will be led by Rick Carson. Joining Rick will be Donna Lowry who will manage compliance and records retention controls. To be effective, everyone in the organization must be an active participant in the control process. In this regard, your cooperation with Rick and his team is appreciated.	1
Management Changes	As you may know, Jim Fallon and Rich DiMichele have elected to leave Enron. Effective immediately, Dan Leff will assume management and leadership responsibility for Enron's wholesale businesses, in addition to his current responsibility for our retail businesses. It is critical that we continue to focus significant effort and attention toward maximizing the value of these businesses. Bob Semple, of Zolfo Cooper, will continue to stay closely involved in an advisory capacity with Enron's wholesale and retail business activities. Dan will report directly to Enron's Office of the Chief Executive.	0
Database Tracking of Activities	The Government Affairs group is involved in diverse and complex activities. Tracking and quantifying these activities is important for several obvious reasons - to keep upper management apprised of our activities; to illustrate the value added and risk managed by our group; and to keep each other properly informed so that we can better coordinate our efforts. Currently, these activities take place on an ad-hoc manual basis, which is time-consuming and inefficient. We have a tool already in place to track our activities - the Project Tracking database in Lotus Notes. Currently this application is used primarily for RCR's, but beginning November 1, 2001, the Government Affairs group will use this application to track all projects and efforts - replacing the need for manual updated spreadsheets and activity quantification "fire-drills". The Projects have several features to allow capture of sub-sets of information, including Updates, Risk, Origination and Valuation. ** Please note that this will become the only way that we'll gather this information. In other words, if you don't enter your data into Project Tracking, we won't know what you're doing! **( all other reports will be eliminated) The current Lotus Notes application will be discontinued as of October 31,2001 and will be converted to a web-based product. You'll find the web-based version as easy or even easier to use than Lotus Notes. Additionally, conversion to a new database structure will allow for more versatile report extraction. Before the conversion of the project data from Lotus Notes to Oracle, we need to do some data cleanup. Please expect a call in the next two weeks from Elizabeth Linnell, Bryan Gottfredson, or Darran Binns to schedule some time with you in person or on the phone regarding your current project list, additional projects to add, and a brief overview of the new system. Please feel free to call me if you have any questions and/or concerns.	2
FW: Wishing you well	As some of you might already know, I resigned today. I feel fortunate and blessed to have had this experience here at Enron. Not only have I learned a tremendous amount, but I also have met some very talented and unique people. I am not 100% sure what I will do at this point, but I will probably be heading up to NYC in January. I feel sad to end this chapter, yet excited as I begin a new one in my life. As always, it has been a pleasure working with you! Keep in touch. I will be interested to see what happens. Carole C. Frank Enron Net Works	2
Enron/Dynegy Merger; Antitrust Issues	As you know, Enron has signed a merger agreement by which Dynegy will acquire Enron. We expect the transaction to close following shareholder and regulatory approvals and various conditions to closing. Even though Enron has entered into this agreement, U.S. and foreign antitrust laws require that Enron and Dynegy continue to operate independently of each other. In particular, to the extent that Enron and Dynegy are competitors in various businesses or markets, their respective activities must be undertaken at arm's length until the transaction has closed. Therefore, for antitrust purposes you should treat Dynegy as you would any other unaffiliated company notwithstanding the merger agreement. In addition, all information, documents and communications related to the merger between Enron and Dynegy should be coordinated through and approved by Mark Muller, Lance Schuler, Robert Eickenroht, Mark Haedicke, Rob Walls or Greg Whalley of Enron. It is absolutely critical that this procedure be maintained. To the extent that information is required to be disclosed to Dynegy under the merger agreement, then such disclosure should be approved by one of the foregoing individuals. If you have any questions concerning this notice, please contact Lance Schuler (713/853-5419), Robert Eickenroht (713/853-3155), Mark Haedicke (713/853-6544) or Rob Walls (713/646-6017). Thank you for your help in this matter.	1
Enron Update	This has been a tough couple of weeks. I hope that these daily communications on new developments are helping you understand what's happening with our company. Here's a rundown of events from last week: We executed a commitment letter with JPMorgan and Salomon Smith Barney that will provide us with additional secured credit lines worth $1 billion. Our Northern Natural Gas Company and Transwestern Pipeline Company will support these assets. We now have received a total of $4 billion in credit lines, which we will use to pay off short-term commercial debt and maintain liquidity. Our Board of Directors elected a new member to the Board - William Powers, Jr., the dean of The University of Texas School of Law in Austin, Texas. - The Board also established a Special Committee, to be chaired by Dean Powers, that will conduct an in-depth review of the transactions between Enron and entities connected to related parties. The committee is authorized to take any actions it deems appropriate. The Securities & Exchange Commission (SEC) opened up a formal investigation into related party transactions that have been the subject of media reports and the subject of the SEC's formal inquiry. As I've said before, we welcome this and look forward to working with the SEC to put this matter behind us. Moody's lowered our credit rating one level, from Baa1 to Baa2. Standard & Poor's (S&P) lowered our credit rating one level, from BBB+ to BBB. Fitch lowered our rating from BBB+ to BBB-. All agency ratings are investment grade. Even with what's happening with our company, we have kept running our business as usual, and here's few examples to show you that we are, indeed, doing just that: EnronOnline did 5,866 transactions with 302 counterparties on Friday. Transaction counts remain higher than average. EES signed a three-year fixed price agreement with Home Depot to supply power to 115 of its stores in California and 68 stores across Texas. EES also has exclusive rights to develop energy management proposals for all Home Depot facilities west of the Mississippi. EES also signed a three-year energy management agreement with Memorial Sloan-Kettering Cancer Center's four New York City facilities. Serious issues have been raised in the media and investment community that have put our credibility and reputation as a company in question. We're taking an introspective look at our business dealings, our core values and our organization as a whole. We're doing everything we can to deal with the issues that are affecting our company. And that's where you come in. Look around you. Look at the excellence that you and your team represents. That's the reason we hired you - you're the best. Now, more than ever, work for Enron and especially for each other. Thank you for your continuing support of our company and each other.	1
Daily Update	Here is an update on new developments that have occurred over the past few days. New Board Member & Committee Elected Today, the Enron Board of Directors elected William Powers, Jr., the dean of The University of Texas School of Law in Austin, Texas, to the Board. Bill currently holds the John Jeffers Research Chair in Law and the Hines H. Baker and Thelma Kelley Baker Chair in Law at The University of Texas School of Law, where he teaches tort, products liability, jurisprudence, legal process, civil procedure and contracts. He received his J.D. from Harvard Law School in 1973. Additionally, the Board established a Special Committee that will conduct an in-depth review of the transactions between Enron and entities connected to related parties. The Special Committee, to be chaired by Bill, comprises independent directors Frank Savage, CEO of Savage Holding LLC as chairman, Paulo Ferraz Pereira, executive vice president of Brazilian-owned investment bank Group Bonanza, and Herbert S. Winokur, Jr., chairman and CEO of Capricorn Holdings, Inc. The committee is authorized to take any actions it deems appropriate. The committee has retained William R. McLucas, a former head of the Division of Enforcement of the Securities and Exchange Commission (SEC), with the law firm of Wilmer, Cutler & Pickering as its counsel. Wilmer, Cutler & Pickering has retained Deloitte & Touche to provide independent accounting advice. SEC Changes Inquiry to Investigation We also reported today that the SEC has opened a formal investigation into related party transactions that have been the subject of media reports and were previously the subject of the SEC's formal inquiry. This is not unusual and we welcome this investigation and are confident that this matter will finally be put to rest. With so much publicity surrounding our company right now, I want to ask you to keep in mind that not all media reports are accurate or even based on factual information. We are committed to communicating updates to you every day by voice mail, e-mail or both, so that you know the factual status of our company's situation. We have created an Enron Updates Intranet site (<http://home.enron.com/updates/>) to keep you apprised of current events. Please check back frequently for information and new developments. I truly thank you for your continued hard work and support of our company.	1
Natural Gas Origination	Our natural gas business continues to benefit from effective account management and resource allocation focused on identifying and responding to the needs of our varied customers. In order to keep our organization optimally structured and to facilitate additional growth, we are making the following changes: Producer/Wellhead Group The current mid-market, origination and wellhead pricing activity currently within the Central and Eastern Gas Regions will be consolidated with the Derivatives group under Fred Lagrasta. This will create a single business unit focused upon the needs of the producing industry within the Eastern U.S. The producer focus in the Western U.S. and Texas will remain unchanged reporting to Mark Whitt and Brian Redmond respectively. Strategic Asset Development Laura Luce will move from her role in the Central Region to lead an effort focused strictly on identifying and entering into long-term strategic arrangements within the Central and Eastern Regions. This initiative will focus on a limited number of selected markets that provide strategic opportunities for partnering in asset development, asset management and optimization. This effort will continue to work very closely with the regional leads. Central Origination and Mid-Market Frank Vickers will continue his current role in the Eastern Region and will assume the leadership role for Mid-Market and Origination activity in the Central Region. There will be no changes to the West and Texas Origination groups headed respectively by Barry Tycholiz and Brian Redmond. Please join us in congratulating Fred, Laura and Frank in their new roles. Louise & John	0
Jeff McMahon Named CFO	Today we announced the appointment of Jeff McMahon as Enron's chief financial officer. In my continued discussions with the financial community yesterday and today, it became clear that this move was required to restore investor confidence. Jeff has unparalleled qualifications and a deep and thorough understanding of Enron. He is already on the job and hard at work on the issues before us. Andy Fastow will be on a leave of absence from the company. Jeff had been serving as chairman and CEO of Enron Industrial Markets. He joined Enron in 1994 and spent three years in the London office as chief financial officer for Enron's European operations. Upon returning to the U.S., Jeff was executive vice president of finance and treasurer for Enron Corp. In 2000, he was named president and chief operating officer of Enron Net Works. I know all of you are concerned about the continuing decline in our share price. I am too, and we are working very hard to turn it around. Appointing Jeff as CFO is one important step in that process. But most of the solution involves just continuing to do our jobs with excellence. The fundamentals of our business are strong, and I think the market will begin to see that as we continue to perform. Please join me in giving Jeff your full support, and thank you for all of your continued hard work.	1
Ken Lay Resigns from Board	Ken Lay announced today that he has resigned from Enron's Board of Directors. His resignation is effective immediately. In a press release, Ken said, "I want to see Enron survive and successfully emerge from reorganization. Due to the multiple inquiries and investigations, some of which are focused on me personally, I believe that my involvement has become a distraction to achieving this goal." He added, "My concern is for current and former Enron employees and other stakeholders, and I feel that it is in their best interest for me to step down from the Board."	1
Associate / Analyst Program	After several very difficult weeks, Enron announced on Friday that the company has reached an agreement to merge with Dynegy. I know that everyone has many questions right now regarding the future of the Associate / Analyst Program. We are working as quickly as possible with the business units and executive management to determine the future course of the Program. As the merger points on the Enron homepage indicate (<http://home.enron.com/>), Dynegy has a similar program called "PACE", and the two companies will consider a combination of the two programs. Today, all of the business units within Enron will be holding floor meetings to discuss the pending merger and it's implications for Enron. I encourage each of you to participate in one of these meetings. The announcement of the deal with Dynegy marks a significant event in removing some of the uncertainties we've all dealt with over the past several weeks. As decisions are made regarding the future of the company and specific business units, we will be able to determine and communicate the future of the Program. New opportunities will be created from the changes that are occurring. The very best talent from both organizations will rise to the top, and our Associates and Analysts will be a key part of our future success. I appreciate your continued efforts and patience during this difficult time.	1
Schedule 1 Fee Changes	At Friday's NYISO Management Committee meeting, two proposals were approved= that will affect next year's rate schedule 1 charges. The first involves t= he assessment of regulatory fees charged by FERC for its electric industry = costs. As you are aware, effective next year, FERC will be changing the way= its electric program costs are assessed to market participants. Under the = new method, a unit charge will be assessed against public utilities providi= ng transmission service, including ISOs. NYISO estimates an annual assessme= nt of $4-6 million. These fees will start to be recovered through the rate = Schedule 1 charge effective January 1, 2002. This should equate to roughly = $0.03 per MWH. The second item approved at Friday's meeting concerned the p= roposed 2002 budget for the NYISO. Total costs will be increasing roughly $= 12 million, which will raise the schedule 1 charges for running the ISO (cu= rrently $0.60 per MWH) by $0.03 to $0.05 per MWH, depending on the size of = the proposed contingency fund that may be included by the Board. Offsetting= these increases is the elimination of a $0.30 per MWH charge that has been= collected during most of 2001 to create a $50 miilion working capital fund= . The ISO expects to achieve full funding of this fund by the end of the cu= rrent year.	1
Message from Ken Lay	Earlier today, I stepped down as Enron's Chairman of the Board and Chief Executive Officer. This decision was reached in cooperation with Enron's Board and the Creditor Committee and is effective immediately. To emerge from bankruptcy, Enron needs a CEO who can focus 100 percent of his or her efforts on rebuilding the company. Unfortunately, with multiple inquiries and investigations that require my immediate attention, at this time I am unable to fully concentrate on what is most important to Enron's stakeholders - preserving value for our creditors and our dedicated employees. The Creditor Committee has begun a search for a restructuring specialist to serve as interim CEO to help the company emerge from bankruptcy. This individual will join Enron's remaining management team to direct the company's ongoing operations. I truly believe Enron can and will survive. I will remain a Director of the Board to help see that it does. During my time at Enron, I have witnessed tremendous change and opportunity. I have seen people rigorously grow and maintain one of the world's most efficient and safest gas pipeline networks; I have seen people dedicate themselves to a cause that became a passion - the opening of energy markets; I have observed smart people come together as a team to build creative solutions like EnronOnline; and I have watched people tirelessly give of themselves to help their fellow employees and those in the community. Regardless of what has happened, I am proud of so much of what we were able to accomplish here. Thank you for your contributions to the company and for the inspiration you have been to me over the years. Ken Lay	1
