subject	body	cluster_id
RE: Potts Opinion	Not unexpectedly this seems to me consistent with our thinking so far.. I am with Diane - I think ISDA can serve a valuable function by coming out with a statement saying that a) we have canvassed many dealers in the market and the prevailing opinion is that the particular Railtrack Convertible is deliverable b) we do not see it as ISDA's place to make binding interpretations on the market, but our own interpretation is consistent with this view and c) attach the Potts QC Opinion (if we are permitted to do so) But we shouldn't play this up as another "issue" for the Credit Derivative market beyond what it is. And as more of these types of matters arise we should consider what criteria dictate our involvement K -----Original Message----- From: Kimberly Summe [mailto:KSumme@isda.org] Sent: Tuesday, October 16, 2001 4:30 PM To: ISDA BOARD Cc: Robert Pickel Subject: Potts Opinion Attached is the draft Robin Potts opinion on Railtrack. This opinion is not for distribution at this point. Could you please let me know if you have any questions or issues by Wednesday morning? Thanks, Kimberly	2
Master Netting Agreement: Update, Issues, Questions	We are nearing the "final" form of the document for further use. I have asked Bradford to speak with you regarding use of it for major trading counterparties that may not be investment grade, but with whom Credit sees the ability to greatly enhance our liquidity via netting of margin requirements (not the small accounts). Two issues. 1. Do you think we should write a risk memo concerning the issues surrounding the ultimate effectiveness under the Code and "square setoff" rights? Basically, the intent would be to clarify that if a court did not enforce the close-out netting, and then did not enforce the square setoff, our collateral position on a trading master by trading master basis could be underwater because we would have netted the positions under the master netting agreement for margining purposes. Further to this, the bankruptcy reform aspects of this issue are not moving as previously hoped due to consumer issues and current events. 2. FYI: It has come to my attention this week that Global Finance has consummated a receivable financing, and desires to consummate additional such financings which conflict with master netting agreements in place (as well as setoff language in trading contracts) and with the general concept of master netting for the future. We are meeting tomorrow with Bradford and Global Finance representatives to gather facts, sort through the issues, and try to resolve what appear to be different objectives concerning trading receivables. From a cash perspective, I would think Enron as whole would get more benefit from master netting (dollar for dollar benefit) than loan security (which would never be a dollar for dollar benefit)--do you think this is a correct analysis?	2
Legal Risk Memo	Mark Just a quick question while I remember, as you know I am giving an overview of the DASH process and the Legal Risk Memo that must accompany any DASH. My understanding is that the Legal Risk Memo must be attached to the DASH when the DASH is circulated and that on the face of the DASH form prepared by RAC, we should not be and there should not appear any Legal Risk assessment, which must only be contained in the Legal Risk Memo. The DASH should simply refer to "See attached Legal Risk Memo". I am hoping that this is also how you like to see the process work in practice. In addition I am going to say that if possible you need to be briefed and receive a draft of the Legal Risk Memo before it is circulated with the DASH. See you shortly. Marcus	2
E-mail retention	As I mentioned to you last week, there are currently about 50 EBS employees who are exempt from the Enron e-mail retention policy. These individuals were exempted from the e-mail retention policy in order to preserve documents related to the Blockbuster litigation. Now that the Blockbuster litigation is over, there is no reason for these individuals to continue to be exempt from the e-mail retention policy. I propose sending the following e-mail to the currently exempt EBS employees: _____________ For the past several months, because of the necessity to preserve documents relating to the Blockbuster litigation, you have been exempted from Enron's e-mail retention policy. The Blockbuster litigation has now concluded. Therefore, beginning Monday, October 15, 2001, you will be subject to the e-mail retention policy. As a reminder, that policy provides as follows: Message Location - Maximum Retention Inbox - 30 days Sent Mail Folder - 30 days Trash/Deleted Items - Rollover from Inbox for one day Folders - All Email messages placed in folders will be destroyed after one calendar year. This includes public folders in Outlook. Furthermore, it is against policy to store Email outside of your Outlook Mailbox and/or your Public Folders. Please do not copy Email onto floppy disks, zip disks, CDs or the network. Such actions are prohibited and will not be supported by the IT Department. There will be no exceptions to this policy.	1
In re F&J Representation	I have now spoken with the following people in doing further due diligence: 1. Theresa Bushman. Theresa tells me that she shares the view with Mariner's GC that it would be helpful to have F&J continue to represent Mariner for the time being, given F&J's knowledge of Mariner's corporate history. Theresa, if I have mischaracterized what you told me, please respond. 2. Kelly Zelacovitz, Mariner's GC. Kelly advised me recently that she has a new corporate matter of some urgency that she wants to retain F&J to handle, subject to your approval. Kelly told me that she would be contacting you about this. 3. Prof. John Dzienkowski of the University School of Law. John has given me his informal thoughts over the telephone on the ethical issues, based on hypotheticals I presented to him; of course, these are not to be taken as recommendations. In a nutshell, John thinks it would be problematic for a law firm to unilaterally withdraw from the representation of a corporate client solely and only to be able to take on more business potentially adverse to that client in the future. John thinks it might be appropriate to ask for a disgorgement of fees paid under these circumstances. 4. Uriel Dutton. Dutton says that with an appropriate waiver letter, F&J would be willing to continue its representation of Enron and the Enron subsidiaries, including Mariner and the proposed new Mariner matter, conditioned on the following: a. F&J could not continue to represent Corp. on one of the three IP matters, which is the nonprovisional patent application (although Dutton was not specific, I believe F&J lists it as the "Method and System for the Determination of VAR"). b. F&J would continue to represent Corp. on the six or so abestosis matters in order to try and get Corp. dismissed, but with the understanding that if dismissal was not available, that new representation would be obtained by Corp. before trial. c. Dutton will be sending over a draft proposed waiver letter for our consideration. We told Dutton that we anticipated getting back to him on this matter early next week. Although Dutton will be out of the office next week, he will be reachable by cell phone. Proposed going forward strategy: Chuck and I suggest that if an acceptable waiver letter can be fashioned, that we proceed with proposal offered by F&J. We invite comments. Britt	1
In re F&J Representation	This follows up on my voice-mail to you of just a few minutes ago. I reviewed a voice-mail from Theresa Bushman this morning about the timing on the new Mariner matter that Mariner for which Mariner would like to retain F&J. She has spoken with Scott Josie, apparently one of our business people, and has been advised that the December 27 closing is critical, due to market conditions. Theresa also believes that the December 27 date will be aggressive even for F&J, given the late date. Theresa, please let me know if I have mischaracterized what you said. I see two options: 1. If you agree with me that we can't sign the letter as is: I do my best to get an acceptable letter negotiated with Uriel Dutton today. If I can't, Mariner retains someone else today. Frankly, I am not optimistic about getting an acceptable letter from F&J, based on where F&J started. 2. If you believe that we need to go ahead and get the best deal we can from F&J under the circumstances: I will do my best to get that done by noon or so, and if F&J doesn't budge, we may have to sign the letter as is. Caveat: I don't know if Dutton is in the office this week, so he and I may not be able to communicate quickly. Also, if we redraft a letter, we will probably not have time to get comments back from all the other interested Enron attorneys. I would also suggest telling Kelly Zelacovitz, Mariner's GC, this morning what our game plan is, and if it is option one, have her go ahead and contact her back-up choices of law firms, start running conflicts checks, etc., and have them be ready to hit the ground running. If there is anyone else I need to send this e-mail to, please let me know. I am in all day today; please let me know what you want me to do. Britt	1
FW: Signing Returns	I have signed tax returns on behalf of all EWS companies over the past year - acting as an Assistant Secretary. From our discussion last week I am concerned about continuing to do so. What are your thoughts? Thanks in advance. SHD.	1
Re: Member Applications	RII is one of the only two rating agencies founded in Japan. They are reputable and are applying to gain more knowledge of derivatives, credit derivatives in particular, to enhance their services.	2
Alberta PPA	Lisa, I'm the commercial person responsible for the sale of the Alberta PPA. I was looking for an update on where this issue is at. It is my understanding that we need to have the bankruptcy court bless ENA's shareholders resolution for the sale of the PPA. Have we applied to the court to hear this matter? What does the prospective timing look like? I'm assuming that you are the individual responsible for coordinating this effort. We are in a situation here where collateral demands ($23.7MM) have been made on Enron Canada Power Corp. which are due on Tuesday, December 18. ECPC does not have the capacity to post this collateral. It is my fear that the counterparty demanding the collateral will petition ECPC into court protection upon non-compliance with the collateral demand. Additionally, it is unclear how any court proceeding with Enron Canada Corp. may affect both ECPC and the PPA. It is my understanding that there may be some activity on this front early next week. Either one of these issues may cause a default under the PPA. At that point in time the Owner of the PPA is free to terminate. If the PPA is terminated, the value of this asset would go to zero. It is clear that the Owner of the PPA is itching to terminate and this would terminate the proposed sale to Altagas Services of $215 MM. Could you please get back to me with some guidance on this issue.	2
Restructuring (Confidential Communications)	At the right time, it would be helpful to discuss what we may want to consider as "Core" Assets (unrelated to trading activities) for purposes of emerging from bankruptcy as a going concern. As you know, we are in the process of organizing and formatting in an asset matrix the assets/businesses we currently own (or otherwise have an interest in) that may be potentially for sale; separating out potential core assets will be instructive as part of this process. Please let me know your thoughts/suggestions over the next few weeks.	2
worksheets	Please call me at 713.853.5219. I have a few questions/comments about your worksheet. Thanks,	1
FW: Richardson Products Co.	I've made a few changes as marked. We should talk about whether or not we will accept immediate payment for the Nov. bill sufficient to bring them back to credit worthiness for their ongoing business or require them to provide additional security or Letter of Credit. Comments? Kim	1
RE: Richardson Products Co.	I would agree, as long as the payment was before Jan 1, so that they would be current before the next month flows began. To the extent that they are not current then they do not meet the creditworthiness standards. So as a solution to the whole thing, they pay on monday and we will forget the bad credit issue. They pay after that and they are reported as a late payor/non-creditworthy. It's at least a choice for them to make.	1
MISO Losses - MORE News	After talking further with MISO folks about the new attachment M, it appears that the MISO will _effectively_ be requiring physical losses, although they don't come out and say that. Financial losses are essentially at the option of the TO, so we "may" be able to do Financial losses if the TOs want to offer the service. In more detail, this is how the process will work: TCs will use the MISO's loss calculator to identify impacted TOs If ALL TOs have provided financial loss pricing information, then it will be possible to buy losses If not, the TC will be required to self supply TOs can change their loss pricing (or desire to offer financial losses) every 12 hours. Effectively, this means it will be difficult at best to manage risk associated with having the FIN rug pulled out from under us at scheduling time. I will continue to work on this issue with Mike and push for a financial solution that provides for our needs.	2
Re: PEER GROUP MAPPING	Steve Kean and I believe quite strongly, within a four peer group structure, that we need to allocate somewhere between 30 and 50 percent of Gov't./ public Affairs out of commercial support into specialized technical- there is a clear divide between individuals in the Gov't/public Affairs groups who are managing significant risk for the company and having a significant and direct impact on commercial activities/ net income( these individuals should be moved to specialized technical)....and others who are performing a less strategic function( who should remain in the commercial support category). With that said, it is probably not necessary to undertake this effort for mid-year PRC purposes since we are probably moving to a three peer stucture where that split could be achieved (for year-end purposes where the compensation impact would be felt). If we stay with the four group stucture, I intend to push hard for the remapping of Gov't Affairs by year-end. On a completely seperate issue, I continue to be very concerned about the impact of the "preferred" distribution relative to the bottom category for " commercial support" groups(I'm not implying this is'nt an issue for commercial groups- I just don't have the same ability to assess the impact there)....the concern, simply stated, is that it may be entirely counterproductive to force individuals who are not performance problems into a category that has significant implications for their careers here at Enron, particularly after going thru the past year where many of the non-performers in my group and others were moved out of the company- the replacement costs for moving good performers out of the company for the sake of a "preferred" distribution are quite high...and that is even before you begin to assess the incalcuable damage to morale that will invariably occour. Thanks.	2
Cooler Houston Project/ Follow-Up to Denver Discussion	Dear Ken: It was great to see you in Denver. The group of leaders from the Western Governors' Association and major businesses were energized to take control of their destiny, and your ideas contributed enormously. I think that you and I are very much on the same page regarding the President's Energy Report and the opportunities that it presents. In addition, Joe Romm and I have worked a bit with the Enron Energy Services team on some initial ways to highlight and quantify the "green" aspects of the EES product. You are well positioned to prove what initiatives bring both business and energy/environmental benefits. Per our discussion, I have attached below a copy of a confidential preliminary report on the potential for a "Cooler Houston" initiative. The scientific models relating to "urban heat island effects" indicate that planting trees, lightening the color of roofs and resurfacing pavement with lighter material can reduce ambient high temperatures in Houston and thus potentially lead to ozone reductions far cheaper than the cost of the "last mile" tons indicated in current SIP efforts. Success requires developing some technical agreement and common cause among U.S. EPA, TNRCC, the City of Houston, and business and civic leaders in the City. Bill White and the leadership of the Greater Houston Partnership have been spearheading early work on this. Our team is working with U.S. EPA and TNRCC to see if they can agree on the models. We would be very interested in your ideas on this. Moreover, if the technical people can agree in concept, we would value your support of an achievable Cooler Houston plan going forward. Naturally, the plan is exciting because it offers economic, air quality and broader quality-of-life benefits to the Houston community. Ever since we developed the acid rain trading program, I have enjoyed promoting such ideas! Please let me know anything else that you need. I hope to see you soon. In the meantime, best wishes to you and the family. Sincerely, Hank Habicht	2
October London meeting	Herewith a few ideas for the October meeting in London, some of them after checking with Paul Portney and with Pankaj. I offer these very, very preliminary thoughts just to start you thinking - do you want your UK colleagues on the program; do we want some ancillary events? After getting your views on questions such as these, I can make more definite suggestions. I certainly think that we should convene a few hours before the opening dinner so that the advisors can have a tour of the building and the facilities. Also, I am hoping that Steve will leave some time on this trip for a tour of the new BA headquarters - very innovative. We should consider doing something on the global warming question from the viewpoint of the Europeans. Start with three recommendations on the political side that Paul received from David Victor of the Council on Foreign Relations (characterized as "a VERY smart guy on climate"): Tony Brenton (Deputy chief of mission, UK embassy in DC. Has been on UK climate delegations for a decade; smart and lively; pragmatic; insightful). Bo Kjellen (Swedish head of delegation; knows European politics inside out; big figure in Europe). Tubiana, Laurence (Conseil d'Analyse Economique, France; knows the issue and can speak to French position, but may not have the gravitas of Kjellen or Brenton). Among other ideas (I have winnowed out several) is a guy named Liam Salter at Climate Network Europe. Brussels based, but relatively junior. Paul also recommends a woman by the name of Laurence Tubiana, an economist in the French government's equivalent of the CEA; she has a reputation as a good presenter and a good economist. WOULD YOU PLEASE CHECK THESE FOLKS OUT WITH YOUR LONDON PEOPLE, AND GET ADDITIONAL NAMES FROM THEM. THE GOAL IS TO GIVE ALL OF US A PERSPECTIVE ON THE EUROPEAN VIEW ON ENVIRONMENTAL ISSUES - UNLESS YOU THINK THAT NOT A USEFUL TOPIC. I turn now to Pankaj's suggestion, which I transmit verbatim: "I remember promising to scout around and see if there were a European whom it would be interesting to invite to talk to the Enron International Advisory Council about the (non) convergence of governance structures in Europe, particularly on the Continent, to the U.S. model. I got the following names from Jay Lorsch (apparently all members of the committee steering a multifaculty Harvard business School project on governance in comparative perspective) as possibilities. Jay suggested that Sihler would be best (former CEO of Henkel, very senior), Peter's second best (apparently, chairman of Amsterdam Stock Exchange now) and Smith - formerly Managing partner at Price Waterhouse Coopers - would be the most junior of the three. I don't personally know any of the three." Now some ideas of my own, again acting on the assumption that we want a two-way educational dialogue - to give your folks in London and Europe a run-down on the situation in the US, and the US contingent a better understanding of how European policymakers view the issues we all face. 1.Bill Kristol on the US political scene, in which there is great interest here, and great misunderstanding of the Bush administration. We might also consider inviting Larry Lindsey or some other Bush person if allowed to do so. 2. Someone on the European view on global warming (see suggestions above). 3. Energy regulation in the UK. Callum McCarthy. 4. Economic outlook. Gavyn Davies (usual talk). 5. What went wrong in California (great interest in that over here) and how to fix it. Steve could do this, or you could invite Bill Hogan (just joking) or the chairman of FERC if we are allowed to pay his way. 6. Motivating people in a multinational, multicultural organization. If this is of interest, I can get recommendations for speakers. 7. I would be inclined to add a high-level speaker on the state of US-UK-European relations, perhaps as a dinner speaker. Between Gavyn and me, we might be able to get Chancellor Gordon Brown, a very interesting guy, and the inventor of the "climate change levy" that is driving industry in this country nuts. Please look this over. Steve and I have to get together, preferably with Ken, which leads me to suggest Aspen during the Institute's energy forum, which I understand Ken will be attending. But if that is not feasible, Steve and I can work out a date for a preliminary meeting, followed up by one with Ken at his convenience. END	2
Management & Leadership	Ken, Greg, Mark - Thank you for your leadership over the last several weeks and this morning. We appreciate it. Following are some additional thoughts and some more detail on my comments from this morning: The leadership group in that room needs to feel the sense of responsibility to lead our businesses. Everything we say & do - including all written, verbal and "body language" - are signals. We must communicate and lead all day, every day. As an organization, and as part of our culture, we lead with our chin - always have and probably always will. We are going to take our share of bumps and bruises. We have some great businesses here....and we are fortunate. We have grown the size and profitability of our core businesses substantially, and in a market where many companies have not been as successful. Most of our wounds are self - inflicted. We can and should do a better job. I believe this leadership team needs to make an absolute commitment in the following areas: Vision - define what we want this company to be in the next 3-5 years Value - as part of building the World's Leading Company, my vote is that we dedicate our energy towards building long term, sustainable value. This is not about just creating value in the eyes of Wall Street - this is about creating real value, perhaps as defined by "after tax operating profit minus the real cost of capital". Market cap will follow this type of economic value creation. We need to measure it and incent people this way. Teamwork - we are a leadership team. I don't feel as though everyone buys into that nor is it clear that everyone around that table feels a sense of responsibility to lead across the business. I would like to discuss how we improve as a team. Many of our employees (at an average age of 33 years) have never been through: an economic downturn a global military conflict problems like the ones we are currently experiencing at Enron We need big time leadership now....from all who are around that table Clear Demonstration of our leadership - in clear view of our employees, customers and shareholders People - we must make sure to retain and enhance the interest of the employees that add value to Enron everyday. These people need to believe - with our actions - that we are absolutely focused on making sure they have an environment that is conducive to building and creating value over the short, medium and long term. The ball is in our court. We have to lead and be perceived as credible leaders. We've got to dig deep and get down the road - together. If you wish, I would be pleased to discuss this further. Thank you again for your leadership.	2
Enron meeting	Gavyn Davies, via Helen Turley, has asked me to give you some guidance as to what you might include in your presentations at the meeting on October 31st. I do so with trepidation, since I am sure that you know more about your subject than I do, so please regard the following merely as suggestions to be ignored if you deem it appropriate to do so. We have blocked out two hours (9-11AM) to discuss market opportunities for Enron in Spain and Germany. My understanding is that Oscar will go first, as he has a plane to catch. I would suggest that each of you plan on speaking for about 30 (no more than 40) minutes, so as to leave time for questions from what will be a lively audience of Enron executives. You might want to begin with a general description of the political situation, followed by a description of the present and future state of the economy in each country. Then, you might turn to a more specific discussion of matters of interest to Enron: the state of regulation and deregulation of energy markets, the areas you consider should be of interest to Enron as business opportunities, etc. I do hope this is of help	2
Enron Isda	The following points. All final revisions accepted other than as noted below. Please provide us by separate cover the generic risk disclosure as we do not intend to use it as an exhibit. Rounding: I added liters at 5 decimal places (to coordinate with gallons). Cross Default Threshold is at 150,000,000 for all Enron parties. Part 7 revisions not completely accepted. Please review and call, I will explain. Note the ETA currently is between ENA on its behalf and on behalf of all affiliates. It does not make sense to assign it. We are verifying our consent to your change in the Interest Rate definition. Please review collateral threshold to be sure it is as our credit departments agreed. I believe it is. Gaffney will attach form of guaranty in the execution process. As and when finally approved, our paralegal, Stephanie Panus, will commence final version paperwork and send to Gaffney for our execution and guaranty supplement, and he will forward to you.	2
RE: XL Trading Partners Ltd	Adele, I reviewed the opinion and there were several changes to the form from the prior draft. I would like to discuss two of the additions with your counsel if that would be ok with you. The first addition at issue is subpart k at the end of the first paragraph on page two. It looks like we may need a representation from you that you are not and will not carry on investment business in or from within Bermuda and that you will not perform your obligations under the Agreement in or from within Bermuda in order for the opinion to have value. The second addition at issue is subpart (e) under section 8 of the opinion. As written it looks like a large loop hole that can be taken advantage of just by finding evidence that was not submitted at the trial. Our General Counsel is concerned with what looks like an easy way to circumvent a foreign judgment. I would appreciate your thoughts or any clarification I can get. Regards, Brent Hendry	2
RE: Confidentiality Agreement	Derek, I spoke to Stephanie yesterday and she updated the Confidentiality Agreement following our discussion. The following references status of the points discussed: 1. The updated agreement includes a definition of "affiliate". This is acceptable to me. 2. Two year term. This is okay. 3. Request for Californiajurisdiction. Stephanie said they could not agree to a Californiajurisdiction. Her argument calling for a New Yorkjurisdiction is that the purpose of the Confidentiality Agreement is to facilitate a credit review, and Enron is familiar with dealing with credit matters under New Yorklaw. 4. Arbitration. I told her we would agree to no changes on Arbitration wording from Enron format. I told Stephanie that I would discuss with you before I get back to her. Thanks. Tim	1
RE: Transwestern - Dispute with SoCal Gas	Bill good questions. Lets discuss. Do you know what the statute of limit= ations is and when the clock starts. Your insight would be appreciated. T= o date, TW has only filed at FERC based on the thought we thought the issue= s were FERC issues and thought the FERC process would provide the least exp= ensive and most expeditious forum. The belief was that a state court would= defer to the agency. TW's real hope is to get a settlement through mediati= on or, if we need to, some other form of FERC ADR. =20	2
RE: Transwestern Red Rock Expansion	Bill, Thanks for including me. I have no further comments or suggestions. In fact I like the idea of requesting an extension versus deleting this portion of the project and reducing our capability to contract the remaining capacity that Station 4 provides. Hopefully the market will step up and need this capacity prior to 2003. Thanks again. Glen -----Original Message----- From: Rapp, Bill Sent: Friday, November 16, 2001 3:49 PM To: Hass, Glen Subject: FW: Transwestern Red Rock Expansion Glen I should have included you on the distribution list. Sorry. -----Original Message----- From: Rapp, Bill Sent: Friday, November 16, 2001 2:45 PM To: Harris, Steven; Watson, Kimberly; Lindberg, Lorraine; Miller, Mary Kay; Kilmer III, Robert; Lokey, Teb; Veatch, Stephen; Martens, Donna; Petersen, Keith Cc: Porter, Gregory J.; Pryor, Tony; Dornan, Dari Subject: Transwestern Red Rock Expansion Attached for your review and comments is a draft of a request to FERC to extend the period allowed under the Red Rock certificate for the abandonment and replacement of the compressors at Station 4. My understanding is that we need to request a one year extension as to Station 4 (but not as to the other three compressor stations included in the Red Rock expansion) due to the fact that we haven't fully contracted for all of the capacity authorized by FERC. Your comments would be appreciated. Thanks. << File: TWFERCExtension.doc >>	2
RE: answer to cpuc protest	I think we could wind this up with a quick conference call tomorrow a.m. Greg and I had some additional thoughts on how to handle the issue that this contract is not for 40% of primary capacity - it is not like an El Paso/Dynegy, Enron or El Paso deal without necessarily getting into the alternate issue of sham transactions. Also, Kathy R. checked and as of today, IS have not filed a protest. Maria -----Original Message----- From: Miller, Mary Kay Sent: Monday, November 19, 2001 3:13 PM To: Pavlou, Maria; Rapp, Bill Cc: Kilmer III, Robert; Porter, Gregory J.; 'fkelly@gbmdc.com'; McConnell, Mark; Harris, Steven; Kirk, Steve Subject: RE: answer to cpuc protest Attached are some addtional comments and questions in regard to this answer. MK << File: RP97-288cpucmk.doc >> -----Original Message----- From: Pavlou, Maria Sent: Monday, November 19, 2001 11:18 AM To: Rapp, Bill Cc: Kilmer III, Robert; Porter, Gregory J.; Miller, Mary Kay; 'fkelly@gbmdc.com'; McConnell, Mark; Harris, Steven Subject: answer to cpuc protest Bill, attached are a few comments/questions on your proposed draft answer, which I thought was excellent. We might want to discuss some of these questions with the ccs. Thanks, Maria << File: RP97-288cpuc.doc >>	2
FW: David Foti/Law Manager Search	Bill, FYI. Now, our Law Manager system is only as current as the information that we are given. It is possible that there are suits or claims out there involving Foti. If you want to do complete due diligence, I would suggest that you contact the three following litigation managers: Andrew Edison, Richard Sanders, and Bob Williams. Good hunting.	2
RE: SoCal Gas CPUC Proceeding	I agree with Lindy, I don't believe we want to mention anything about "Shipper Imbalances" my suggestion is to restate this paragraph like this: In instances where SoCalGas happens to issue an Operational Flow Order ("OFO") during the Intraday 2 cycle, it can create imbalances with Transwesterns Customers. Because it does not afford Transwestern an opportunity to pass along these reductions to our upstream parties. When an OFO is issued in the Intraday 2 Cycle, an allocation is passed on to Transwestern through the confirmation process with SoCalGas. Due to the timing of these OFO's, Transwestern is not afforded an opportunity to confirm such reductions with Transwestern's upstream parties. If you have further questions, please give me a call. Thank you.	1
TW ROFR	Upon receipt of a notice to exercise ROFR, you must determine the criteria of when the notice is required, In the example provided I'm told it required a one year notice therefore if the contract terminated 10/31/02, notice was due 10/31/01. Therefore 10 days after 10/31/01 the capacity must be posted for bidding. In the interim, since it has not yet been posted a transaction could be negotiated and the shipper would then be required to provide notice of resinding the original election to participate in the Rofr process. If this isn't clear, please call MK	2
Switzer v. Chevron, et al	Kathy, You helped me on this before. Plaintiffs are now pressing for a deposition on December 5 of a Rule 30(b)(6) corporate representative of TW in this matter in Houston at Susman, Godfrey's office. You have already sent to me a list of contracts that might be relevant. Bill Rapp got a telefax just recently on this from a Wes Hahn, who is apparently acting as a consultant/expert in this case for defendants. Hahn has suggested that he appear as TW's corporate rep in this matter. Hahn advises that he was an officer of TW and Enron "at the time that this contract was in force and when it was terminated." I guess he means the processing contract between plaintiffs and Chevron that was terminated around 1996 when Chevron sold the Leedey plant to Dynegy. Let's talk tomorrow about how many contracts we have, how long they might take to review for privileges, etc., who would be the right corporate representative for TW, and so forth. If you can think of anyone else who should be involved, please let me know. Given that Becky Zikes has actually worked for TW some years ago as a contract administrator, I'm going to ask her to attend our conference, as well as Barbara O'Banion, who just recently joined the Unit as a contract legal assistant. I look forward to speaking with you tomorrow. Britt P.S.: Dari, I included you because a processing plant was involved and thought you might be interested. Do you want to be kept in the loop?	2
RE: Spark Spread Options	Hi, The power options trading desk is beginning to structure deals and to make markets in spark spread options ( options on the spreads between power prices and natural gas prices). Please refer to the attached file for further information. It would be most helpful to meet with the relevant individuals on the Gas desk who would be interested in spark spread options. Thank you in advance for your assistance.	2
RE: Faith-based contracting	>What do you think is the next best step? The next step is to gather up a few players who share this view and go to Mike as a non-Enron proposal and try it that way. I am going to give the idea a test drive with perhaps the most provocative and difficult and potentially significant player in the drama, Brenda Anderson of BPA. The Queen of Bonneville Trading sits over there across the river and survives on sheer guts and effrontery. I am going to saddle my horse, attach a white kerchief to my saber and ride over behind the lines for a secret caucus. This is the stuff of real diplomacy that could be fruitful. Meanwhile, to hell with San Diego. Something will happen and it won't matter so we should focus on the big picture and let the ants gather there and scramble among the crumbs. ----cgy	1
Faith-based contracting	I agree with Christian that we cannot win over the WSPP folks simply by telling them that their contract is not as good as ours. Everytime I venture out to the larger NW community of IOUs, munis, and federal PMA's I realize that the WSPP is more than a contract, it's almost a religion. One cannot convince a Muslim that the Bible is better written than the Koran. Whether it's assimilation or merger, or the hint that the WSPP might be destined for a larger role in advocacy and education, we need to give Mike Small a face-saving way of relinquishing the WSPP contract. Modifying the WSPP to look like the EEI only strengthens the resolve of WSPP-ers to stick with the original contract.---"Why should I change, the agreements are virtually identical?"	1
Dynegy vs. ComEd (EL02-6) -- further info	As I mentioned in my previous e-mail, on October 17 Dynegy filed a complaint against ComEd. This proceeding may be of particular interest to Enron given EES's plans to offer physical delivery in Illinois in early 2002. I've outlined Dynegy's principal arguments below. Dynegy requested fast-track processing, so any intervention and comments we file are due Friday, Oct. 26. In order to file a timely intervention (and meaningful comments, if we decide to comment), I need to know your thoughts on this as soon as possible. Elizabeth and Harlan, I'm copying you because I would especially like to know what you think of Dynegy's characterization of the Firm LD product. Main argument: Dynegy challenges ComEd's published Business Practice that allows "marketer firm" (Firm LD) contracts to be designated as Network Resources. Dynegy argues that this practice conflicts with the OATT provisions that 1) Network Resources are generation "owned, purchased or leased by the Network Customer designated to serve Network Load," and 2) a Network Customer "must demonstrate that it owns or has committed to purchase generation pursuant to an executed contract" in order to designate a Network Resource. Dynegy's theory on why Firm LD should not be a Network Resource: - permits designation of network resources that are committed for sale to others, creating reliability problems - Firm LD under the EEI contract is not capacity-backed, nor is it a commitment to purchase generation - allows transmission customers to get the advantage of generation capacity without actually paying the cost of that capacity - since retail providers are allowed to rely on "over-the-counter" firm instead of securing long-term contracts, adequate reserves are not being carried to serve retail load Dynegy claims that ComEd's practice has deprived DMG of payments for capacity and the ability to earn revenues for capacity properly designated as network resources. It cites specific instances in which ComEd has accepted transmission reservation requests from New Energy and Cilco in which these parties designated Illinois Power as a network resource, when only a Firm LD contracts were in place with IP.	1
