subject	body	cluster_id
RE: CIG 10/01	Yes, the invoice he received is on noms. Does it matter if it is not on the correct point? As long as the volumes are ok? How many volumes was the invoice, and how many was he expecting? Please let me know. Thanks, Gloria	2
Kennedy Oil (Deal # 1178533) - Discrepancies	There is a volume discrepancy for deal # 117853/YK6095.1 as reported in Sitara and TAGG. Please take a look at this deal. Also, is anybody working on a special contract for this deal as it is a 2-year deal attached to a GTC. Thanks for your help,	1
hydro forecast	Do you guys have a rough estimate of the NW power exports for 2002? We just want to come up with a rough estimate of what the year on year difference will be from the NW to CA.	1
Idacorp re-price proposal	Mike, Here is the proposal I mentioned to you....let me know what you think!! Dave	2
RE: PJM JULY RATE CHANGES	Marci, Do you know the monetary impact of the changes?! Thanks. Casey	2
Transfer Brian Terp	Rosario, Good Morning...can you help me with the following information so that I can get Brian Terp transferred to the the East Power Trading Group: Current Supervisor Current Admin Current Location Current CO # Current Cost Center P number SS # Current Location Equipment he has...(lucent w/ext.; palm pilot etc.) Thanks for your help and I will do my best to get him moved and I will also send in the HR Payroll information. Please call with any questions,	2
Northeast Transfers Map	Hey Paul, I know you're busy, but can you let me know where to find the map detailing the Northeast transfers limits you included in the presentation you put together for Dana. I'd like to include it in a presentation I'm putting together for John Llodra. Thanks, Max	2
Meeting Reminder - NPCC OSS Users Group - 12/01	Dear Members: Can you please let me know if you are attending. I need this information for the hotel.	2
ISC - Customer Service Survey	: Thank you for taking the time to fill out our Customer Service Survey. Your input is crucial to our continued efforts in establishing and providing you with World Class Support. Please take a minute and complete the 5 question survey then submit it back to us when you are done. Once again, thank you for your participation. ISC Customer Care Group http://rc.enron.com/survey/survey_1.asp?id=000000000004881	0
-	Good morning Kim, I have a few questions to ask regarding natural gas. 1. Do you require a new customer to have a minimum load? Is there also a maximum? 2. Must they be in a particular territory, for example SoCalGas? 3. What length contracts are you offering? 4r. What financial hedges do you offer? NGI, Fixed, Caller (ceiling / floor caps) etc. 5. Are you looking for agency relationships? Do you pay a commission if business is brought to you? If you have any questions, please call me directly at (949) 655-7363. Please respond at your earliest convenience. Thank you for your time,	1
Citizens	Hi, Just wanted to get an update from you on the Citizens info I asked you about last week. I am wondering about the payment to John Cogan for Aug production and the EAMR payment due. Did you talk to Sarabeth about that? Thanks	0
Wholesale Gas Proposal	Here is a term sheet for gas supply. Prices are up quite a bit today. The fixed price is about $3.30/MMBtu. Recognize that it is very volatile right now, however, and prices could be back down tomorrow. I am still working with EES to se if they want to submit an offer.	1
APEA	Roger Mock and one or two of his colleagues will be calling me momentarily to discuss the APEA contract. Once he calls, I'll patch you in.	1
subcontracting	V, What type of percentage do you think GOPUSA should arrange with this design team to handle the subcontracting of web design and media work?	1
board meeting	Howdy folks, I'm looking at having our board of directors meeting on Saturday, Dec. 8. It will likely be at the same location as last time. Please let me know your thoughts on this date. Take care,	0
Slide Show	These are a few pictures that were taken from ground zero while our guys were in New York meeting with insurance companies.	1
FW: Management Committee Meeting - Monday, November 26	Management Committee Meeting Date: Monday, November 26 Time: 11:00 a.m. (Central) Location: 50th Floor Boardroom Video: Connections will be established with remote locations upon request. Conf. Call: Please contact Joannie Williamson for dial-in number and passcode. Please indicate if you plan to attend this meeting and through what medium. _____ I will attend in person _____ Via video conference _____ Via conference call _____ I will not attend Please return this e-mail to me with your response.	1
ERV Notification: (DPR - Concentration - 11/21/2001)	The report named: DPR - Concentration <http://erv.corp.enron.com/linkFromExcel.asp?report_cd=48&report_name=DPR+-+Concentration&category_cd=2&category_name=ENRON%20CONSOLIDATED&toc_hide=1&sTV1=2&TV1Exp=Y&current_efct_date=11/21/2001>, published as of 11/21/2001 is now available for viewing on the website.	1
ERV Notification: (Enron Americas Position Report - 11/21/2001)	The report named: Enron Americas Position Report <http://erv.corp.enron.com/linkFromExcel.asp?report_cd=102&report_name=Enron+Americas+Position+Report&category_cd=2&category_name=ENRON%20CONSOLIDATED&toc_hide=1&sTV1=2&TV1Exp=Y&current_efct_date=11/21/2001>, published as of 11/21/2001 is now available for viewing on the website.	1
Sale of Haywood Power I, L.L.C.	Although this entity was sold earlier this year, an announcement e-mail was not issued at that time due to lack of documents. On May 11, 2001, Haywood Power I, L.L.C. ( 86G-HPWR) sold; 100 percent of the ownership interest was assigned to AES Greystone, L.L.C. Please share with interested individuals within your groups. Corporate Records - - Evidence to be hand delivered.	1
